Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),Thermocouple 10 (deg C),Thermocouple 11 (deg C),Thermocouple 12 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT L TEMPERATURE (deg C),AILERN POSITION (%),ELEV POSITION (%),FUEL PRESSURE (PSI),F PUMP CONTACT (V),GEN CONTACT (V),CANOPY CONTACT (V),CHT R TEMPERATURE (deg C),LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),FLAPS POSITION (deg),Contacts,Percent Power,EGT Leaning State,
81.31,1,5,2018-07-27 08:30:44,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:43,+4.7,+0.8,132.5,0.0,+357,+0.0,+0.01,+0.9,,+59,+31,0.0,29.89,+2354,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2409,2409,19.1,0.0,0.0,3.6,11.2,10.0,21.8,13.8,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+29.3,+12,+7,+3.6,+4.998,+4.996,+0.000,+29.3,+11.2,+10.0,+60.2,+27.7,+0,,,,
81.56,1,5,2018-07-27 08:30:44,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:44,+4.7,+0.8,132.5,0.0,+357,+0.1,+0.01,+0.9,,+58,+31,0.0,29.89,+2354,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2392,2392,19.1,0.0,0.0,3.6,11.2,10.0,21.8,13.9,,+2.9,2401.0,2379.6,,,,,,,,,,,,,,,+29.4,+12,+7,+3.6,+4.998,+4.996,+0.000,+29.4,+11.2,+10.0,+60.4,+27.8,+0,,,,
81.81,1,5,2018-07-27 08:30:44,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:44,+4.7,+0.8,132.5,0.0,+357,+0.1,+0.01,+0.9,,+57,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2397,2397,19.1,0.0,0.0,3.6,11.2,10.0,21.8,13.9,,+3.4,2401.0,2379.6,,,,,,,,,,,,,,,+29.5,+12,+7,+3.6,+4.998,+4.996,+0.000,+29.5,+11.2,+10.0,+60.4,+27.8,+0,,,,
82.06,1,5,2018-07-27 08:30:44,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:44,+4.7,+0.8,132.5,0.0,+357,+0.0,+0.01,+0.9,,+57,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2392,2392,19.1,0.0,0.0,3.5,11.2,10.0,21.8,13.9,,+3.9,2401.0,2379.6,,,,,,,,,,,,,,,+29.6,+12,+7,+3.5,+4.998,+4.996,+0.000,+29.6,+11.2,+10.0,+60.4,+27.8,+0,,,,
82.31,1,5,2018-07-27 08:30:45,+43.50304,+5.37192,480,0.2,0.0,-1.7,,,,,08:30:44,+4.7,+0.8,132.5,0.0,+357,+0.0,+0.01,+0.9,,+57,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2382,2382,19.0,0.0,0.0,3.5,11.2,10.0,21.8,13.9,,+4.3,2401.0,2379.6,,,,,,,,,,,,,,,+29.7,+12,+7,+3.5,+4.998,+4.996,+0.000,+29.7,+11.2,+10.0,+60.5,+27.8,+0,,,,
82.56,1,5,2018-07-27 08:30:45,+43.50304,+5.37192,480,0.2,0.0,-1.7,,,,,08:30:45,+4.7,+0.8,132.5,0.0,+357,+0.1,+0.01,+0.9,,+58,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2396,2396,19.0,0.0,0.0,3.5,11.2,10.0,21.8,13.9,,+4.6,2401.0,2379.6,,,,,,,,,,,,,,,+29.8,+12,+7,+3.5,+4.998,+4.996,+0.000,+29.8,+11.2,+10.0,+60.4,+27.8,+0,,,,
82.81,1,5,2018-07-27 08:30:45,+43.50304,+5.37192,480,0.2,0.0,-1.7,,,,,08:30:45,+4.7,+0.8,132.5,0.0,+357,+0.0,+0.01,+0.9,,+58,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2408,2408,19.0,0.0,0.0,3.5,11.2,10.0,21.8,13.9,,+4.9,2401.0,2379.6,,,,,,,,,,,,,,,+29.9,+12,+7,+3.5,+4.998,+4.996,+0.000,+29.9,+11.2,+10.0,+60.2,+27.9,+0,,,,
83.06,1,5,2018-07-27 08:30:45,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:45,+4.7,+0.8,132.6,0.0,+357,+0.0,+0.01,+0.9,,+57,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2398,2398,19.0,0.0,0.0,3.6,11.2,10.0,21.8,13.9,,+5.1,2401.0,2379.6,,,,,,,,,,,,,,,+30.0,+12,+7,+3.6,+4.998,+4.996,+0.000,+30.0,+11.2,+10.0,+60.3,+27.9,+0,,,,
83.31,1,5,2018-07-27 08:30:46,+43.50304,+5.37192,480,0.2,0.0,-1.7,,,,,08:30:45,+4.6,+0.7,132.6,0.0,+357,+0.1,+0.01,+1.0,,+54,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2393,2393,19.0,0.0,0.0,3.6,11.2,10.0,21.8,13.9,,+5.3,2401.0,2379.6,,,,,,,,,,,,,,,+30.1,+12,+7,+3.6,+4.998,+4.996,+0.000,+30.1,+11.2,+10.0,+60.3,+27.9,+0,,,,
83.56,1,5,2018-07-27 08:30:46,+43.50304,+5.37192,480,0.1,0.0,-1.7,,,,,08:30:46,+4.6,+0.7,132.6,0.0,+357,+0.0,+0.01,+1.0,,+58,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2396,2396,19.0,0.0,0.0,3.6,11.2,10.0,21.8,14.0,,+5.5,2401.0,2379.6,,,,,,,,,,,,,,,+30.2,+12,+7,+3.6,+4.998,+4.996,+0.000,+30.2,+11.2,+10.0,+60.3,+27.9,+0,,,,
83.81,1,5,2018-07-27 08:30:46,+43.50304,+5.37191,480,0.1,0.0,-1.7,,,,,08:30:46,+4.7,+0.7,132.7,0.0,+357,+0.0,+0.01,+1.0,,+59,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2404,2404,19.0,0.0,0.0,3.5,11.2,10.0,21.8,14.0,,+5.6,2401.0,2379.6,,,,,,,,,,,,,,,+30.3,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.3,+11.2,+10.0,+60.2,+27.9,+0,,,,
84.06,1,5,2018-07-27 08:30:46,+43.50304,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:46,+4.7,+0.7,132.7,0.0,+357,+0.0,+0.01,+1.0,,+61,+31,0.0,29.89,+2344,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2410,2410,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.7,2401.0,2379.6,,,,,,,,,,,,,,,+30.4,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.4,+11.2,+10.1,+60.2,+28.0,+0,,,,
84.31,1,5,2018-07-27 08:30:47,+43.50304,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:46,+4.7,+0.7,132.6,0.0,+357,+0.0,+0.01,+1.0,,+62,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2424,2424,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.8,2401.0,2379.6,,,,,,,,,,,,,,,+30.5,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.5,+11.2,+10.1,+60.0,+28.0,+0,,,,
84.56,1,5,2018-07-27 08:30:47,+43.50304,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:47,+4.7,+0.7,132.7,0.0,+357,+0.0,+0.01,+0.9,,+55,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2407,2407,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.9,2401.0,2379.6,,,,,,,,,,,,,,,+30.6,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.7,+11.2,+10.1,+60.1,+28.0,+0,,,,
84.81,1,5,2018-07-27 08:30:47,+43.50304,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:47,+4.7,+0.7,132.7,0.0,+357,+0.0,+0.01,+0.9,,+58,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2407,2407,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.9,2401.0,2379.6,,,,,,,,,,,,,,,+30.7,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.8,+11.2,+10.1,+61.1,+28.0,+0,,,,
85.06,1,5,2018-07-27 08:30:47,+43.50304,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:47,+4.7,+0.7,132.7,0.0,+357,+0.0,+0.01,+1.0,,+56,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2384,2384,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+30.8,+12,+7,+3.5,+4.998,+4.996,+0.000,+30.9,+11.1,+10.0,+61.2,+28.0,+0,,,,
85.31,1,5,2018-07-27 08:30:48,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:47,+4.6,+0.7,132.7,0.0,+357,+0.0,+0.01,+1.0,,+48,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2401,2401,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+30.9,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.0,+11.1,+10.0,+59.9,+28.0,+0,,,,
85.56,1,5,2018-07-27 08:30:48,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:48,+4.6,+0.7,132.8,0.0,+357,+0.0,+0.01,+0.9,,+48,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,62,+28,2398,2398,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.0,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.1,+11.1,+10.0,+61.6,+28.0,+0,,,,
85.81,1,5,2018-07-27 08:30:48,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:48,+4.7,+0.7,132.8,0.0,+358,+0.1,+0.01,+0.9,,+42,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,66,+28,2394,2394,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.1,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.2,+11.1,+10.0,+66.4,+28.0,+0,,,,
86.06,1,5,2018-07-27 08:30:48,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:48,+4.7,+0.7,132.8,0.0,+358,+0.0,+0.01,+1.0,,+52,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+28,2392,2392,19.0,0.0,0.0,3.4,11.2,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.2,+12,+7,+3.4,+4.998,+4.996,+0.000,+31.3,+11.2,+10.0,+66.6,+28.1,+0,,,,
86.31,1,5,2018-07-27 08:30:49,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:48,+4.7,+0.7,132.8,0.0,+358,+0.0,+0.01,+1.0,,+47,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,63,+28,2405,2405,19.0,0.0,0.0,3.4,11.2,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.3,+12,+7,+3.4,+4.998,+4.996,+0.000,+31.4,+11.2,+10.0,+63.1,+28.1,+0,,,,
86.56,1,5,2018-07-27 08:30:49,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:49,+4.7,+0.7,132.8,0.0,+359,+0.0,+0.01,+1.0,,+58,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,63,+28,2407,2407,19.0,0.0,0.0,3.4,11.2,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.4,+12,+7,+3.4,+4.998,+4.996,+0.000,+31.5,+11.2,+10.0,+63.1,+28.1,+0,,,,
86.81,1,5,2018-07-27 08:30:49,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:49,+4.7,+0.8,132.8,0.0,+359,+0.0,+0.01,+0.9,,+56,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,63,+28,2404,2404,19.0,0.0,0.0,3.5,11.2,10.0,21.8,14.0,,+6.0,2401.0,2379.6,,,,,,,,,,,,,,,+31.5,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.6,+11.2,+10.0,+63.4,+28.1,+0,,,,
87.06,1,5,2018-07-27 08:30:49,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:49,+4.7,+0.8,132.8,0.0,+359,+0.0,+0.01,+0.9,,+60,+31,0.0,29.89,+2343,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,64,+28,2391,2391,19.0,0.0,0.0,3.4,11.2,10.0,21.8,14.0,,+5.9,2401.0,2379.6,,,,,,,,,,,,,,,+31.6,+12,+7,+3.4,+4.998,+4.996,+0.000,+31.6,+11.2,+10.0,+63.8,+28.1,+0,,,,
87.31,1,5,2018-07-27 08:30:50,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:49,+4.7,+0.8,132.8,0.0,+359,+0.0,+0.01,+0.9,,+65,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,62,+28,2403,2403,19.0,0.0,0.0,3.5,11.2,10.0,21.8,14.0,,+5.9,2401.0,2379.6,,,,,,,,,,,,,,,+31.7,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.7,+11.2,+10.0,+62.5,+28.1,+0,,,,
87.56,1,5,2018-07-27 08:30:50,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:50,+4.7,+0.8,132.8,0.0,+359,+0.0,+0.01,+1.0,,+64,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,62,+28,2392,2392,19.0,0.0,0.0,3.5,11.2,10.0,21.8,14.0,,+5.9,2401.0,2379.6,,,,,,,,,,,,,,,+31.8,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.8,+11.2,+10.0,+62.4,+28.1,+0,,,,
87.81,1,5,2018-07-27 08:30:50,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:50,+4.7,+0.8,132.8,0.0,+360,+0.0,+0.01,+0.9,,+56,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,62,+28,2398,2398,19.0,0.0,0.0,3.5,11.2,10.0,21.8,14.0,,+5.8,2401.0,2379.6,,,,,,,,,,,,,,,+31.9,+12,+7,+3.5,+4.998,+4.996,+0.000,+31.9,+11.2,+10.0,+61.8,+28.2,+0,,,,
88.06,1,5,2018-07-27 08:30:50,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:50,+4.7,+0.8,132.8,0.0,+360,+0.0,+0.01,+1.0,,+57,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,62,+28,2403,2403,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.8,2401.0,2379.6,,,,,,,,,,,,,,,+32.0,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.0,+11.1,+10.0,+61.7,+28.2,+0,,,,
88.31,1,5,2018-07-27 08:30:51,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:50,+4.6,+0.8,132.8,0.0,+360,+0.0,+0.01,+1.0,,+52,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2416,2416,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.7,2401.0,2379.6,,,,,,,,,,,,,,,+32.1,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.1,+11.1,+10.0,+61.3,+28.2,+0,,,,
88.56,1,5,2018-07-27 08:30:51,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:51,+4.6,+0.8,132.8,0.0,+360,+0.0,+0.01,+1.0,,+59,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2415,2415,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.7,2401.0,2379.6,,,,,,,,,,,,,,,+32.2,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.2,+11.1,+10.0,+61.1,+28.2,+0,,,,
88.81,1,5,2018-07-27 08:30:51,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:51,+4.7,+0.8,132.8,0.0,+360,+0.0,+0.01,+1.0,,+44,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2418,2418,19.0,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.7,2401.0,2379.6,,,,,,,,,,,,,,,+32.3,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.3,+11.1,+10.0,+60.8,+28.2,+0,,,,
89.06,1,5,2018-07-27 08:30:51,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:51,+4.7,+0.8,132.8,0.0,+361,+0.0,+0.01,+0.9,,+48,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,61,+28,2404,2404,19.0,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.6,2401.0,2379.6,,,,,,,,,,,,,,,+32.4,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.4,+11.1,+10.1,+60.7,+28.2,+0,,,,
89.31,1,5,2018-07-27 08:30:52,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:51,+4.6,+0.8,132.8,0.0,+361,+0.0,+0.01,+1.0,,+64,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2412,2412,18.9,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.6,2401.0,2379.6,,,,,,,,,,,,,,,+32.5,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.5,+11.1,+10.1,+60.4,+28.2,+0,,,,
89.56,1,5,2018-07-27 08:30:52,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:52,+4.6,+0.8,132.8,0.0,+361,+0.0,+0.01,+1.0,,+47,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2404,2404,18.9,0.0,0.0,3.4,11.1,10.1,21.8,14.0,,+5.5,2401.0,2379.6,,,,,,,,,,,,,,,+32.6,+12,+7,+3.4,+4.998,+4.996,+0.000,+32.6,+11.1,+10.1,+60.3,+28.2,+0,,,,
89.81,1,5,2018-07-27 08:30:52,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:52,+4.7,+0.8,132.8,0.0,+361,+0.0,+0.01,+1.0,,+38,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2416,2416,18.9,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.5,2401.0,2379.6,,,,,,,,,,,,,,,+32.7,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.7,+11.1,+10.1,+60.2,+28.3,+0,,,,
90.06,1,5,2018-07-27 08:30:52,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:52,+4.7,+0.8,132.8,0.0,+361,+0.1,+0.01,+1.0,,+45,+31,0.0,29.89,+2337,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2418,2418,18.9,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.4,2401.0,2379.6,,,,,,,,,,,,,,,+32.8,+12,+7,+3.5,+4.998,+4.996,+0.000,+32.8,+11.1,+10.0,+59.9,+28.3,+0,,,,
90.31,1,5,2018-07-27 08:30:53,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:52,+4.6,+0.8,132.8,0.0,+362,+0.0,+0.01,+1.0,,+40,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2404,2404,18.9,0.0,0.0,3.6,11.1,10.0,21.8,14.0,,+5.4,2401.0,2379.6,,,,,,,,,,,,,,,+32.9,+12,+7,+3.6,+4.998,+4.996,+0.000,+33.0,+11.1,+10.0,+60.0,+28.3,+0,,,,
90.56,1,5,2018-07-27 08:30:53,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:53,+4.6,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,+28,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2414,2414,18.9,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.3,2401.0,2379.6,,,,,,,,,,,,,,,+33.0,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.1,+11.1,+10.0,+59.9,+28.3,+0,,,,
90.81,1,5,2018-07-27 08:30:53,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:53,+4.7,+0.8,132.8,0.0,+362,+0.1,+0.01,+1.0,,+10,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2412,2412,18.9,0.0,0.0,3.5,11.1,10.0,21.8,14.0,,+5.3,2401.0,2379.6,,,,,,,,,,,,,,,+33.1,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.2,+11.1,+10.0,+59.8,+28.3,+0,,,,
91.06,1,5,2018-07-27 08:30:53,+43.50303,+5.37191,480,0.2,0.0,-1.7,,,,,08:30:53,+4.7,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,+12,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2398,2398,18.9,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.2,2401.0,2379.6,,,,,,,,,,,,,,,+33.2,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.3,+11.1,+10.1,+59.9,+28.3,+0,,,,
91.31,1,5,2018-07-27 08:30:54,+43.50303,+5.37191,480,0.3,0.0,-1.7,,,,,08:30:53,+4.6,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,-8,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2402,2402,19.0,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.2,2401.0,2379.6,,,,,,,,,,,,,,,+33.3,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.4,+11.1,+10.1,+59.9,+28.3,+0,,,,
91.56,1,5,2018-07-27 08:30:54,+43.50303,+5.37191,480,0.3,0.0,-1.7,,,,,08:30:54,+4.6,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,-12,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2413,2413,19.0,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.1,2401.0,2379.6,,,,,,,,,,,,,,,+33.4,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.4,+11.1,+10.1,+59.8,+28.3,+0,,,,
91.81,1,5,2018-07-27 08:30:54,+43.50303,+5.37191,480,0.3,0.0,-1.7,,,,,08:30:54,+4.7,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,-26,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2408,2408,19.0,0.0,0.0,3.5,11.1,10.1,21.8,14.0,,+5.1,2401.0,2379.6,,,,,,,,,,,,,,,+33.5,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.5,+11.1,+10.1,+59.8,+28.3,+0,,,,
92.06,1,5,2018-07-27 08:30:54,+43.50303,+5.37191,480,0.3,0.0,-1.7,,,,,08:30:54,+4.7,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,-16,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2405,2405,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.0,2401.0,2379.6,,,,,,,,,,,,,,,+33.6,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.7,+11.2,+10.1,+59.8,+28.3,+0,,,,
92.31,1,5,2018-07-27 08:30:55,+43.50303,+5.37191,480,0.3,0.0,-1.7,,,,,08:30:54,+4.7,+0.8,132.9,0.0,+362,+0.1,+0.01,+1.0,,-36,+31,0.0,29.89,+2330,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,60,+28,2413,2413,19.0,0.0,0.0,3.5,11.2,10.1,21.8,14.0,,+5.0,2401.0,2379.6,,,,,,,,,,,,,,,+33.7,+12,+7,+3.5,+4.998,+4.996,+0.000,+33.8,+11.2,+10.1,+59.7,+28.4,+0,,,,
